cell,cycle_name,cycle_number,capacity_mAh,temp_mean,temp_max,pmax_full_36_42,pmax_voltage_full_36_42,ic_area_full_36_42,ic_mean_full_36_42,ic_std_full_36_42,peak_width_full_36_42,q_delta_window_full_36_42,charge_time_window_full_36_42,dva_mean_full_36_42,dva_std_full_36_42,dva_abs_mean_full_36_42,temp_mean_window_full_36_42,temp_max_window_full_36_42,pmax_medium_37_40,pmax_voltage_medium_37_40,ic_area_medium_37_40,ic_mean_medium_37_40,ic_std_medium_37_40,peak_width_medium_37_40,q_delta_window_medium_37_40,charge_time_window_medium_37_40,dva_mean_medium_37_40,dva_std_medium_37_40,dva_abs_mean_medium_37_40,temp_mean_window_medium_37_40,temp_max_window_medium_37_40,pmax_narrow_375_395,pmax_voltage_narrow_375_395,ic_area_narrow_375_395,ic_mean_narrow_375_395,ic_std_narrow_375_395,peak_width_narrow_375_395,q_delta_window_narrow_375_395,charge_time_window_narrow_375_395,dva_mean_narrow_375_395,dva_std_narrow_375_395,dva_abs_mean_narrow_375_395,temp_mean_window_narrow_375_395,temp_max_window_narrow_375_395,pmax_very_narrow_38_39,pmax_voltage_very_narrow_38_39,ic_area_very_narrow_38_39,ic_mean_very_narrow_38_39,ic_std_very_narrow_38_39,peak_width_very_narrow_38_39,q_delta_window_very_narrow_38_39,charge_time_window_very_narrow_38_39,dva_mean_very_narrow_38_39,dva_std_very_narrow_38_39,dva_abs_mean_very_narrow_38_39,temp_mean_window_very_narrow_38_39,temp_max_window_very_narrow_38_39,soh,pmax_norm_full_36_42,pmax_norm_medium_37_40,pmax_norm_narrow_375_395,pmax_norm_very_narrow_38_39,soh_rolling_median,soh_outlier,soh_delta
Cell3,cyc0700,700,708.5077117739089,40.09686751353764,40.696571,3739.0253035292767,3.816424649298597,592.59019033351,987.4084205153068,669.5360140468522,0.050475751503006094,592.6397415084249,0.03335012460593134,0.0012872092829986689,0.0004842563054545769,0.0012872092829986689,40.06538568851891,40.396988,4088.1224464887787,3.8155769539078155,395.6224531100369,1319.147031459144,826.7055282008554,0.04382925851703412,395.5424603039957,0.022256944212131202,0.0010015989711465432,0.00047272893234477984,0.0010015989711465432,39.98221669386695,40.372017,4194.1037182587,3.8153979959919844,324.608392053624,1622.1471342142768,861.0324330734016,0.04286432865731449,324.5793905473192,0.01826388866174966,0.0007587129540907893,0.0003022207754552595,0.0007587129540907893,39.93041223052565,40.309605,4276.420482196388,3.815430861723447,214.4949085867254,2144.1488044230546,915.4375774705069,0.03927855711422845,214.74065865675522,0.012083333102054894,0.0005448461105153712,0.00019407087347433173,0.0005448461105153712,39.8531167286673,40.184788,0.9637992463866932,0.8451043979423397,0.8231961030880514,0.8241492650258248,0.8290384235595304,0.9637992463866932,False,-0.0021093169178366677
Cell3,cyc0800,800,705.5725275613336,40.11110538397129,40.696571,3650.0924617449864,3.816344288577154,590.4214735316473,984.5979066120881,659.2836254525478,0.05283527054108195,590.5779888905507,0.03322912601288408,0.0012884128478340227,0.00048476758307002335,0.0012884128478340227,40.08111792061281,40.421959,3970.584824667055,3.816716633266533,394.3462775597769,1314.5065989655277,809.5970439834163,0.046846893787575006,394.33779857959337,0.02218747278675437,0.0010006644239356683,0.00047001241464193966,0.0010006644239356683,39.99774248696559,40.384521,4089.713082439477,3.8162661322645293,323.3634546490695,1616.7966843298082,837.9354298209572,0.044444488977956276,323.3694541601326,0.018194422242231667,0.0007568401343101676,0.00029921385420683455,0.0007568401343101676,39.94497940623014,40.309605,4121.171967354846,3.814829659318637,212.61294648631153,2124.7052251660803,879.5890406153518,0.03987975951903833,212.69974265439862,0.01196757797151804,0.0005455487549269719,0.00019013314051612347,0.0005455487549269719,39.87268315942029,40.222263,0.9598064481643516,0.8250035615980463,0.79952838923741,0.8036363088460692,0.7989415272089438,0.9598064481643516,False,-0.003992798222341665
Cell3,cyc0900,900,703.2127351410794,40.108135098739496,40.684105,3573.2348734501206,3.81675250501002,589.443515833689,982.4708673414781,650.9106556778439,0.055264529058116185,589.4944557695063,0.03316803358029574,0.0012892489288675616,0.00048530782423197367,0.0012892489288675616,40.07885155423788,40.434425,3874.1492130612555,3.8173172344689377,393.2263933780001,1310.7207109253268,797.2214812518872,0.049249298597194624,393.10567628020056,0.02211802394594997,0.0010022717077077647,0.00047323514813554427,0.0010022717077077647,39.9950402541841,40.372017,3960.501365418667,3.8165997995991985,322.75881364933184,1613.033485393193,817.3042577244879,0.04807214428857698,322.7549588027123,0.018159696250222623,0.0007548843976786992,0.0002970098400980404,0.0007548843976786992,39.94641243148502,40.284672,3974.305596953868,3.8161160320641283,211.92958358962915,2120.5500177970985,848.6774175623827,0.04364368737474944,211.8796202869149,0.01194442727137357,0.0005431486306867981,0.00018757257703121835,0.0005431486306867981,39.87842785465117,40.222263,0.9565963685583363,0.8076320060159208,0.7801098369039324,0.7782459635496877,0.7704696160163846,0.9565963685583363,False,-0.0032100796060152703
Cell3,cyc1000,1000,700.8922491815016,40.07965617349398,40.65913,3516.29911067452,3.817726452905812,588.5311856434471,980.6268237287891,643.3438218884595,0.05768657314629255,588.6054413416031,0.0331239850493148,0.0012894076422773724,0.0004852302128325761,0.0012894076422773724,40.051655132029346,40.384521,3802.7310514339006,3.8178178356713426,392.1982582928101,1307.2724898765077,784.6607921938848,0.0516517034068138,392.07450495094713,0.02206015365663916,0.0010026533089164034,0.0004738377493900105,0.0010026533089164034,39.974559223387516,40.334579,3862.8648671426736,3.8173000000000004,321.49788617895194,1609.106326252938,802.0398904355459,0.050799999999999734,321.4152476125379,0.01810182596091181,0.0007544592834621406,0.0002968768531984834,0.0007544592834621406,39.92470682300319,40.284672,3910.969356881483,3.8169,210.73122818979806,2110.542776573416,821.4478521432221,0.04519999999999991,210.84902438773855,0.011886557098478079,0.0005422574178127051,0.0001839111876515004,0.0005422574178127051,39.857536322612084,40.197292,0.9534397584298558,0.7947632341794626,0.7657288703084123,0.7590602080941066,0.7581910814704015,0.9534397584298558,False,-0.0031566101284804526
Cell3,cyc1100,1100,698.6703028506131,40.134795845270475,40.709038,3445.451769542754,3.8176264529058113,587.3716915307994,978.6887248465086,635.3819265422593,0.06009018036072167,587.4954220702152,0.033055809675715864,0.0012902806698957174,0.00048589786282055643,0.0012902806698957174,40.1080236919846,40.421959,3711.695702735303,3.817917835671343,391.2132676033964,1303.973485703385,772.2769128098894,0.05405410821643253,391.2536531510017,0.02201405807863921,0.0010028551052651705,0.0004745058002368675,0.0010028551052651705,40.031333255386244,40.384521,3771.2152355071903,3.8174673346693386,321.08401253230164,1605.4370617457369,782.3510716298839,0.05285290581162361,321.1079470412234,0.018067268538288772,0.0007517220152525807,0.0002924466179158331,0.0007517220152525807,39.9837332099872,40.347084,3842.3038880161407,3.817017034068136,209.8107131276673,2099.420486574483,793.4828340291572,0.04644649298597203,209.61538680555648,0.011805646354332566,0.0005418269824692314,0.00018141656712417496,0.0005418269824692314,39.9183081870715,40.247196,0.950417194012229,0.7787501305728992,0.7473977304580606,0.7410508831879427,0.7448794082385256,0.950417194012229,False,-0.0030225644176268274
Cell3,cyc1200,1200,696.3460284543626,40.10286503882318,40.671597,3376.9989879928025,3.817762725450902,586.4633920707263,977.0300654078701,627.1107061446253,0.06370621242484953,586.4033181249,0.032994837034493685,0.001289812484018675,0.0004854069886716873,0.001289812484018675,40.077103799088356,40.396988,3619.036813594248,3.8186,390.11638268996114,1301.6121430369565,758.7885492660373,0.05699999999999994,390.11549068080654,0.02195618732366711,0.0010011114193560439,0.00047268973586742346,0.0010011114193560439,40.00163739199157,40.372017,3667.593182725082,3.8183659318637275,320.10610977372045,1603.0199409513032,763.5047650648777,0.05677154308617238,320.17674264860375,0.018020971911028028,0.0007490995306927541,0.00029007029756027304,0.0007490995306927541,39.955320606546856,40.309605,3712.6043610266656,3.817635270541082,209.15707975397427,2090.620209307445,764.3880257101932,0.04969939879759533,209.40615212861474,0.011782497982494533,0.0005404021890169121,0.00017693325228048404,0.0005404021890169121,39.89051730716389,40.209759,0.9472554303866879,0.7632782516624661,0.7287396698310125,0.7206889550198194,0.7197355076704165,0.9472554303866879,False,-0.003161763625541103
Cell3,cyc1300,1300,693.9320435294495,40.105130584474885,40.696571,3317.4066243460607,3.818891783567134,585.2513993685051,975.3646694727313,618.6253177684355,0.06488657314629265,585.3509831555964,0.0329431954305619,0.0012892559434955423,0.0004850642515392605,0.0012892559434955423,40.08147128335674,40.409492,3545.504568600135,3.8186999999999998,389.1712751823669,1298.4937298297805,745.4692243130967,0.05879999999999974,389.08329174822745,0.021898316452279687,0.0010006836409664935,0.00047342290073980797,0.0010006836409664935,40.004536350237714,40.35955,3608.103841611091,3.8186314629258518,318.94609708898275,1597.938464819499,745.6613410157788,0.05834148296593167,318.8360742283893,0.01795152691192925,0.0007486365823318158,0.0002902470654012723,0.0007486365823318158,39.95852713208763,40.309605,3689.2435496244866,3.8179819639278554,207.99603495396536,2085.7667749723646,735.8695984544714,0.04955030060120258,208.16888598255665,0.011724627227522433,0.0005378837340967427,0.00017234496170250453,0.0005378837340967427,39.89293461166008,40.222263,0.9439716314770121,0.7498090278639259,0.7139330053235784,0.708999187658434,0.7152067176838932,0.9439716314770121,False,-0.0032837989096757836
Cell3,cyc1400,1400,691.4782753365478,40.109113275978,40.646626,3250.5043155833005,3.818891783567134,584.1230187701334,973.4640894726527,610.0317599927575,0.06849138276553113,584.1480085004952,0.03286839427892119,0.0012889688645305007,0.0004842729961123473,0.0012889688645305007,40.083944851812745,40.409492,3464.626677318068,3.819619639278557,388.3436587158534,1294.4917067691204,731.9361413939768,0.062462525050100304,388.3612419923062,0.021852120175026357,0.0010002799673876324,0.0004726223076179659,0.0010002799673876324,40.00400890312335,40.372017,3493.3686709204335,3.8194040080160323,318.52656906608865,1591.8313510183193,726.1417397086404,0.06249378757515034,318.6283727003173,0.017928460845723748,0.0007473271234396905,0.0002869361556964857,0.0007473271234396905,39.95717981741935,40.297138,3532.337988862713,3.8194,206.42172554172032,2067.4206514274915,709.8586202120132,0.056400000000000006,206.5224238375176,0.011620513047091663,0.0005395066117545535,0.00016853112936944897,0.0005395066117545535,39.891764354581674,40.209759,0.9406337144779082,0.7346875909176347,0.6976472003358731,0.6864535109300156,0.6847885819362001,0.9406337144779082,False,-0.003337916999103907
Cell3,cyc1600,1600,686.4039761027119,40.16845504495074,40.808922,3095.249301525249,3.8202933867735474,582.7388482733311,971.1454171934914,591.1917468127162,0.07810420841683374,582.7079933968033,0.032785914023406804,0.0012859839243537306,0.00048269406972008494,0.0012859839243537306,40.13845575158786,40.509342,3290.3093840685574,3.8204198396793587,386.8668194900021,1291.7228174146874,700.7395137780591,0.06955350701402807,386.9358340272047,0.021770833060145378,0.0009928587512495625,0.0004670250226149963,0.0009928587512495625,40.04550569872476,40.459396,3317.2627007351457,3.8201701402805615,317.2073158635658,1586.1108952319216,681.6316840148775,0.06846853707414846,317.2008827031216,0.017847222043201327,0.0007401298003053389,0.00027894535121169607,0.0007401298003053389,39.99073096241089,40.35955,3348.1374542398207,3.8204,203.97206952448414,2043.2742387574945,646.7491392694351,0.0596000000000001,203.8560679045953,0.011481481255032122,0.0005384081292897871,0.00016014896309046872,0.0005384081292897871,39.914225833836866,40.247196,0.9337310291630697,0.6995964416121693,0.6625461684117679,0.6518483567315108,0.6490789688431132,0.9337310291630697,False,-0.006902685314838508
Cell3,cyc1800,1800,681.1264227231039,40.16090185585586,40.821388,2973.8873934752633,3.8212949899799598,579.856562298291,966.3526506591558,573.5881701204087,0.0853138276553107,579.8742228547228,0.03262425889261067,0.0012857602979438854,0.00048050795267121424,0.0012857602979438854,40.128528009219856,40.509342,3131.81162622836,3.8214619238476955,384.8129249160663,1282.2648464067015,673.07356520247,0.07630180360721406,384.9051718938632,0.02165509224869311,0.0009925869604395262,0.00046580914068881197,0.0009925869604395262,40.034072988247864,40.434425,3173.8757629811694,3.8215643286573147,314.59742574013785,1575.4646134489944,643.1329210141189,0.07436272545090183,314.7540277775675,0.017708333092741668,0.0007364644515466216,0.0002702951854524832,0.0007364644515466216,39.97830909862835,40.35955,3188.1937169125454,3.8204204408817635,201.39324689975732,2015.1242510618429,592.3596138987283,0.06386392785571182,201.1956312278816,0.011342592420987785,0.0005392143453023901,0.00015007869450381597,0.0005392143453023901,39.90109264220183,40.247196,0.9265518525846009,0.6721659018565526,0.6306306036726769,0.6236725539134285,0.6180718439815467,0.9265518525846009,False,-0.007179176578468782
Cell3,cyc1900,1900,678.2317768750305,40.13354280655226,40.746513,2893.3623917562886,3.822785370741483,579.030467106887,965.4607452897703,563.4252342749513,0.09007515030060098,579.0415234823529,0.03257870103698224,0.0012827511941985459,0.0004778918342619728,0.0012827511941985459,40.10300041157671,40.496876,3052.5747877500157,3.8220220440881763,383.9280807127349,1279.7018518997538,657.442034178188,0.08168176352705414,383.86125147406517,0.021597221959382296,0.000990208126238079,0.00046525065954249945,0.000990208126238079,40.007220214783075,40.434425,3089.1750040452166,3.8216,313.57083803114944,1569.4457577844194,621.8029236812856,0.0788000000000002,313.7130399803873,0.017650462687015533,0.0007355808525730409,0.00026953414536417457,0.0007355808525730409,39.95018924508519,40.372017,3121.6941030599914,3.8201,199.65705158853538,1999.8117084568873,562.9948574979946,0.0676000000000001,199.54230041904196,0.011238425737246871,0.0005401648863856948,0.00014649726253872076,0.0005401648863856948,39.86912179938272,40.222263,0.9226141996267461,0.6539654277830593,0.6146752458011402,0.6070286955557298,0.6051800492515478,0.9226141996267461,False,-0.003937652957854865
Cell3,cyc2000,2000,675.4148558999498,40.08131247508618,40.709038,2834.9043192773843,3.8235981963927856,577.927897594599,963.0924670662156,554.7470173825656,0.0961282565130257,577.8977849093941,0.03251949732657522,0.001282738289396398,0.00047681792087488604,0.001282738289396398,40.05052874421914,40.44693,2968.4214084491246,3.823205410821643,383.319231704793,1276.8826749094821,642.4517278906304,0.08834729458917812,383.4363137245916,0.021574073820374906,0.000986283237074066,0.00045907459276540324,0.000986283237074066,39.952597272386065,40.35955,3012.096942929664,3.8225088176352706,312.8762174550272,1563.686151370557,602.0507656484473,0.08372565130260545,312.8790799590056,0.017604166525416076,0.0007333086309887597,0.0002639961525298068,0.0007333086309887597,39.89478095203679,40.272167,3012.9044478364226,3.82132124248497,197.84048187207964,1979.2809030718497,542.4340014703475,0.07767775551102174,197.88921596236258,0.011145833181217313,0.0005439373390602733,0.00014553550374392553,0.0005439373390602733,39.81719568879668,40.184788,0.918782277591464,0.6407525794772395,0.5977298791177906,0.5918827116494538,0.584089792893078,0.918782277591464,False,-0.0038319220352820427
Cell3,cyc2100,2100,673.3918106771276,40.12153984261882,40.734005,2803.5874485200566,3.8226224448897796,575.2931696348493,959.0542115358874,548.5473584149247,0.09609619238476963,575.31266617183,0.032367145642638206,0.0012853531744016807,0.00047623517636149847,0.0012853531744016807,40.090870510364546,40.459396,2943.648478963328,3.8226817635270542,381.21417695271225,1271.1376507657956,633.2238479725619,0.08825891783567119,381.2082610602815,0.021446733037009835,0.000986339663307523,0.00045532763321684793,0.000986339663307523,39.99807746601941,40.372017,2950.0199416739683,3.822936472945892,310.6434286728513,1554.0706149049988,592.2036745371378,0.0896448897795592,310.64523715316693,0.017488404642790556,0.000735394072023306,0.0002597440190009771,0.000735394072023306,39.944342496693125,40.297138,2979.549515477002,3.8216783567134267,196.49727417742764,1970.3639381683304,528.7643875526524,0.07532444889779555,196.26337444636764,0.01104165322612971,0.0005447026670381582,0.00014161342656692974,0.0005447026670381582,39.87194544502618,40.172321,0.9160302829007071,0.6336742574391864,0.5927415307300612,0.5796844642057474,0.5776235156277081,0.9160302829007071,False,-0.0027519946907569315
Cell3,cyc2200,2200,669.9072324045648,40.13853718273791,40.75898,2712.7399074534815,3.8249248496993986,575.2536667923521,958.985953492806,536.8169030814392,0.10570581162324677,575.1897506880694,0.03236111078877002,0.0012806534465871263,0.00047315185043495797,0.0012806534465871263,40.10634973185556,40.484367,2829.1276654956014,3.8239412825651304,381.2294823330716,1271.6176033049335,612.4842265046889,0.09663226452905782,381.1973793970363,0.021446758997626603,0.0009782490134402665,0.000448725080178315,0.0009782490134402665,40.00524842125135,40.409492,2857.5671804291687,3.8242370741482965,310.25819721726606,1552.258630684634,562.1266692418355,0.09484749498998024,310.2242286037301,0.01745370344724506,0.0007292881169230045,0.00025169540288464066,0.0007292881169230045,39.9463551398277,40.372017,2863.0598816438683,3.825874148296593,194.63376910707748,1951.7827256538887,485.6346070479025,0.0996999999999999,195.02152316195418,0.01097222208045423,0.0005448051175575581,0.00013290023606597542,0.0005448051175575581,39.8655542056962,40.222263,0.911290131371992,0.6131406556940628,0.5696812900931704,0.5615173228215701,0.5550405206214624,0.911290131371992,False,-0.0047401515287150975
Cell3,cyc2300,2300,667.9872304226006,40.159613515401716,40.783951,2689.804046291016,3.823786372745491,572.3786734232078,954.3355673346131,531.6245689588455,0.10688917835671319,572.5239423093011,0.03220978006720543,0.0012853894815428343,0.0004748335817276521,0.0012853894815428343,40.12893030531609,40.471901,2799.8729088714185,3.8238587174348697,379.14019628530104,1265.5154505932728,605.1904133268337,0.09896693386773547,379.1566986975285,0.02133099245838821,0.0009790813799811547,0.00044505243136094613,0.0009790813799811547,40.035405857917574,40.396988,2819.703020207108,3.8236,307.8921177046389,1541.0030350861898,556.6391140302399,0.09759999999999991,307.9756345608181,0.017337941797450185,0.0007338993228741626,0.00025204125230852476,0.0007338993228741626,39.98087899733155,40.35955,2839.3853012845148,3.8232535070140283,192.8479272453,1935.4497185869202,484.93324940679344,0.08542845691382794,192.769366180776,0.010856468230485916,0.0005499032035637055,0.0001351822973731599,0.0005499032035637055,39.907119273695415,40.222263,0.9086783087587351,0.607956631632846,0.5637904680923517,0.5540769441580716,0.5504509025375383,0.9086783087587351,False,-0.0026118226132568756
Cell3,cyc2400,2400,665.1830232248433,40.179001674848585,40.821388,2609.196011101288,3.8247997995991985,572.6268180583015,954.2297626537808,521.85661944309,0.1141523046092181,572.6172018985791,0.03222027502488345,0.0012817587961812202,0.00047234067115460495,0.0012817587961812202,40.145219113465,40.521809,2724.82411709062,3.8250416833667336,379.52944315855007,1265.9726063636906,587.0270927229604,0.1056352705410819,379.56257773036947,0.021354166441597044,0.000971756408603833,0.00043868578591812617,0.000971756408603833,40.04255894095342,40.434425,2745.0564988236774,3.8241629258517036,307.4756637090667,1539.698197574912,530.1990061583916,0.10594689378757538,307.4560389502045,0.01730324048548937,0.0007283807732733845,0.0002449143886684323,0.0007283807732733845,39.98249718983958,40.409492,2749.6659113627043,3.8270188376753507,191.78421691692705,1927.1811796511377,447.54311124032836,0.09052705410821638,191.941378581832,0.010798610979691148,0.000547908263243007,0.00012697267444439802,0.000547908263243007,39.89932823927039,40.247196,0.9048636815655549,0.589737390114467,0.5486784273587182,0.5394087623801469,0.5330576593115358,0.9048636815655549,False,-0.0038146271931802644
Cell3,cyc2500,2500,663.1787555105219,40.194591648094786,40.821388,2602.3912933557026,3.8248997995991982,569.5178132271403,949.0434849926713,517.4201722559172,0.11415230460921855,569.6556053086335,0.03204712748993188,0.0012876743637894197,0.00047536880864854287,0.0012876743637894197,40.16264666317689,40.496876,2691.0590876327856,3.824966733466934,377.39691952700025,1257.5688659162615,581.2223194208423,0.10694268537074114,377.5253558683531,0.021238400018773973,0.000975615607626749,0.0004369382754174164,0.000975615607626749,40.068543429193895,40.44693,2705.040976168836,3.8249374749499,305.51593155534886,1528.5242641142313,525.1869077623656,0.10565290581162312,305.5183020451431,0.017187479068525136,0.0007323517372670951,0.00024237031845359037,0.0007323517372670951,40.01281999192463,40.35955,2756.0715270425303,3.8232,190.33684226034157,1906.1757157976506,447.5795650831104,0.09780000000000033,190.10190918574614,0.0107175795128569,0.0005543728471644688,0.00013006799547031776,0.0005543728471644688,39.939112686084144,40.247196,0.9021372303491191,0.5881993697945397,0.5418794038377335,0.531545636954316,0.5342994692662023,0.9021372303491191,False,-0.002726451216435777
Cell3,cyc2600,2600,659.6375677156237,40.205252491318326,40.858826,2496.2534577100296,3.8261144288577156,570.4040661712138,949.9949925888511,505.55360986105757,0.12743366733466965,570.329090445826,0.03208603663370013,0.0012821744854019075,0.00047328397453953627,0.0012821744854019075,40.17078258399424,40.546776,2581.107860522795,3.826873146292585,377.83166096630407,1262.0159623681177,557.2969036768006,0.12047915831663314,377.92494221286097,0.021261573885567486,0.0009625746792419925,0.0004266366631238794,0.0009625746792419925,40.06759018498368,40.484367,2616.5858120908833,3.826176152304609,305.5538502497406,1527.9438517318856,490.8890956777927,0.11771783567134264,305.61118665649326,0.017199073918163776,0.000725180322101691,0.00023378918037784762,0.000725180322101691,40.00669912979153,40.409492,2666.383866108911,3.8258258517034065,188.48058018959898,1885.8832516440773,400.43342843186883,0.09849859719438925,188.44810243803659,0.010601851739920676,0.0005550740410203997,0.00011907944369991264,0.0005550740410203997,39.92316281877729,40.247196,0.8973200715923125,0.5642098151885375,0.5197393082629465,0.5141640309284045,0.5169123771075378,0.8973200715923125,False,-0.00481715875680655
Cell3,cyc2700,2700,658.3707894367438,40.19601697999355,40.796417,2497.022947843814,3.826076753507014,566.8427901005473,944.2319929607455,503.6269137442381,0.12380641282565152,566.8416739974618,0.031891123042441905,0.00129014811445417,0.00047723338602652187,0.00129014811445417,40.164195018861086,40.534309,2582.2912563842506,3.825725651302605,375.5273767901343,1251.7200820125063,558.0777908372571,0.11831843687374732,375.6738179994693,0.02113423333503306,0.000971053153076877,0.0004290595529438174,0.000971053153076877,40.067007546798024,40.434425,2595.548150707137,3.825875751503006,303.3507337851296,1517.1000834967251,495.07762826297386,0.11731743486973967,303.4609325430976,0.017071738373488188,0.0007312539066509129,0.00023412241670431409,0.0007312539066509129,40.010539149830514,40.372017,2599.675486957206,3.8247999999999998,187.497468800241,1878.215406815805,408.69945170610816,0.09980000000000011,187.4274075749241,0.010543968644924462,0.0005585322542485481,0.00012184690296573454,0.0005585322542485481,39.93511273026316,40.222263,0.8955968441238823,0.5643837373857531,0.5199776002598991,0.5100300909183384,0.5039801105728547,0.8955968441238823,False,-0.0017232274684302329
Cell3,cyc2800,2800,655.8547865798171,40.19667443972781,40.796417,2457.4103557855956,3.8264507014028055,564.7269432352264,941.6477609847306,496.8810146640385,0.12728496993987992,564.7493597620727,0.031770794885233045,0.001291327738241992,0.0004782636595937695,0.001291327738241992,40.163429986525855,40.509342,2545.175814536335,3.826384168336673,374.37865116091155,1248.4198580527966,545.5880222114696,0.119479759519038,374.2378071217389,0.02105321071576327,0.0009671716891460315,0.00042084953912790095,0.0009671716891460315,40.06540850714286,40.44693,2559.5185117366195,3.825313026052104,301.73983038897507,1508.1821026743767,482.5986467276502,0.11857795591182363,301.6127287290725,0.01696756831370294,0.0007326765165839518,0.00022984789886946414,0.0007326765165839518,40.007129152010904,40.347084,2635.474474901763,3.8274,185.9051015236612,1862.0871513681827,397.1837274281836,0.09980000000000011,185.7835342418188,0.01045137399341911,0.0005625341516932849,0.00012083460987272729,0.0005625341516932849,39.93015524778761,40.23473,0.8921742678877798,0.5554303944568626,0.5125039280562114,0.5029501991294376,0.5109201990543643,0.8921742678877798,False,-0.003422576236102537
Cell3,cyc2900,2900,651.9694142612814,40.17122796123779,40.846359,2340.925945329038,3.828604609218437,565.5905900665696,942.371715799789,485.37101360967324,0.14539398797595204,565.5862851702891,0.03182198340073228,0.0012880767577177128,0.00048225265131022495,0.0012880767577177128,40.13616855398037,40.546776,2432.5313167181707,3.8287,375.39157205296186,1252.5624084009555,520.7388572577137,0.13619999999999965,375.4809612758696,0.021122684935107827,0.0009542537946384082,0.00041088949185380313,0.0009542537946384082,40.03180704326396,40.459396,2444.4733248617263,3.8275,301.5552601659566,1509.5422839411615,443.2061044381294,0.1352000000000002,301.6191744796795,0.01696759241167456,0.0007234027493520685,0.00021813239645632415,0.0007234027493520685,39.969206816632585,40.35955,2492.8279500225276,3.827227254509018,183.46158865566503,1835.4441108372334,345.4423959641192,0.09909919839679393,183.522796636194,0.01032407395541668,0.000565007982957827,0.0001086720414027318,0.000565007982957827,39.884009796192615,40.247196,0.8868889070507597,0.5291022796201862,0.4898215077393086,0.48034360363802553,0.4832663585107449,0.8868889070507597,False,-0.005285360837020026
Cell3,cyc3000,3000,650.9774306129659,40.23257032777778,40.858826,2356.9933166450946,3.827240881763527,562.2533983159162,936.7319203587557,483.729929645231,0.1394092184368736,562.269178219466,0.03163066040724516,0.0012946804311692744,0.0004825019286333592,0.0012946804311692744,40.19969656547184,40.559284,2442.3020150886723,3.826842284569138,372.7075192643183,1243.237688153727,521.74503538193,0.1320440881763525,372.5983987427474,0.020960622583515942,0.000961786381220436,0.00041258858100246036,0.000961786381220436,40.10114376600441,40.509342,2449.168650984916,3.8269,299.18548968422283,1497.726413039212,450.8697061039101,0.13159999999999972,299.1488185024075,0.016828683204948902,0.000730945370297395,0.0002215797703800493,0.000730945370297395,40.04179865910653,40.396988,2509.3031716896658,3.8273458917835668,182.56484465473392,1832.5945718539292,358.96534861681596,0.09880160320641274,182.69943668690297,0.010277765220962465,0.0005676757328312117,0.00011363089136326173,0.0005676757328312117,39.965412719910006,40.309605,0.885539489003805,0.532733869422415,0.4917889636871983,0.4812662440478554,0.48646028947604203,0.885539489003805,False,-0.0013494180469547645
Cell3,cyc3100,3100,648.7293266569452,40.21059949343832,40.846359,2331.845895276543,3.8285426853707416,560.1828237869602,933.255015052342,478.1740366764135,0.14301462925851727,560.140696075475,0.03151095029897988,0.0012985653607219252,0.0004865851029018763,0.0012985653607219252,40.177124076725406,40.534309,2401.844975799687,3.82761503006012,371.085512594403,1239.0542511064375,512.5152209590854,0.13490981963927862,371.1580078665823,0.02087959973141551,0.0009606998542102796,0.0004082359435361863,0.0009606998542102796,40.07692737174516,40.471901,2414.3713842714724,3.8262619238476954,297.37008286062223,1489.2779866629153,441.4637043685121,0.13313326653306623,297.50273724741294,0.01673608715645969,0.0007326753761476331,0.0002172115574718787,0.0007326753761476331,40.018545901865934,40.372017,2461.812052809831,3.8254745490981965,181.06607285738517,1815.1818826328272,351.91946447826894,0.09830140280561128,181.1568301496718,0.01019674469716847,0.0005723308614455156,0.00011338476340687912,0.0005723308614455156,39.939287596371884,40.222263,0.8824813417703941,0.5270499826684495,0.4836424178043133,0.4744285157241747,0.47725353291570616,0.8824813417703941,False,-0.0030581472334109128
Cell3,cyc3200,3200,645.0933332983059,40.207487835806134,40.908768,2232.9729859574763,3.830053106212425,560.1228855816573,933.8762606476122,467.8575521481482,0.15730501002004038,560.1435681359118,0.03151026112027466,0.001297815813159613,0.0004978521557913546,0.001297815813159613,40.170942203744495,40.584217,2307.0584995822373,3.8287144288577153,372.7921039830744,1241.9387393257155,487.1341227776115,0.14964949899799596,372.8144844929301,0.020972221856936812,0.0009463979669728953,0.00039061417426278087,0.0009463979669728953,40.06062454495312,40.484367,2320.7112849336195,3.8295206412825653,297.0708815035905,1488.641272141697,404.69018790899827,0.14905050100200423,297.0993308245613,0.016724536893889308,0.0007248984950378022,0.00020381668459137572,0.0007248984950378022,39.99368183886584,40.409492,2370.3560291116214,3.829241482965932,178.78098307651408,1794.253531798898,302.8660511603193,0.09960000000000013,178.79442414648778,0.010069444309920073,0.0005740812357319069,9.990822375248038e-05,0.0005740812357319069,39.9061060413318,40.23473,0.8775352168366941,0.5047024659442307,0.4645559401195097,0.4560241301350685,0.459523621175866,0.8775352168366941,False,-0.004946124933699947
